case-5155,Confirmation of receipt - Resource18,2307.948289722204
case-5135,Confirmation of receipt - Resource02,2311.226498333348
case-5135,T02 Check confirmation of receipt - Resource02,2311.256792500019
case-5135,T06 Determine necessity of stop advice - Resource02,2326.3671344444488
case-5135,T07-1 Draft intern advice aspect 1 - Resource02,2326.52051083333
case-5135,T06 Determine necessity of stop advice - Resource02,2326.525753888885
case-5135,T07-1 Draft intern advice aspect 1 - Resource02,2326.532450277739
case-5135,T06 Determine necessity of stop advice - Resource02,2326.5393249999815
case-5135,T10 Determine necessity to stop indication - Resource02,2326.545883888867
case-5135,T04 Determine confirmation of receipt - Resource10,2326.691328611109
case-4516,T02 Check confirmation of receipt - Resource17,2327.6067199999757
case-4516,T04 Determine confirmation of receipt - Resource17,2327.6193475000064
case-4516,T05 Print and send confirmation of receipt - Resource17,2327.6310063888627
case-4516,T13 Adjust document X request unlicensed - Resource17,2327.6338327777385
case-4516,T12 Check document X request unlicensed - Resource17,2327.64194499996
case-4930,Confirmation of receipt - Resource17,2327.806561388903
case-5167,Confirmation of receipt - Resource01,2327.9032372222346
case-5167,T02 Check confirmation of receipt - Resource01,2327.9073111110924
case-5167,T06 Determine necessity of stop advice - Resource01,2327.9140727777612
case-5167,T10 Determine necessity to stop indication - Resource01,2327.921255833308
case-4930,T06 Determine necessity of stop advice - Resource17,2328.46837166667
case-4930,T10 Determine necessity to stop indication - Resource17,2328.47367861112
case-4930,T02 Check confirmation of receipt - Resource17,2328.4841502777736
case-5186,Confirmation of receipt - Resource38,2328.608505277766
case-5024,T04 Determine confirmation of receipt - Resource19,2328.728036666645
case-5109,T04 Determine confirmation of receipt - Resource19,2329.0919647222095
case-5151,T04 Determine confirmation of receipt - Resource19,2329.4606469444434
case-5101,T04 Determine confirmation of receipt - Resource19,2330.0163816666604
case-4516,T14 Determine document X request unlicensed - Resource10,2330.126850833297
case-4930,T04 Determine confirmation of receipt - Resource10,2330.194176944428
case-5167,T04 Determine confirmation of receipt - Resource19,2330.2931636110943
case-4975,T05 Print and send confirmation of receipt - admin1,2330.4596249999604
case-4925,T05 Print and send confirmation of receipt - admin1,2330.4964380555684
case-4986,T05 Print and send confirmation of receipt - admin1,2330.5266738888954
case-4903,T05 Print and send confirmation of receipt - admin1,2330.574462222192
case-5000,T05 Print and send confirmation of receipt - admin1,2330.9646099999877
case-5024,T05 Print and send confirmation of receipt - Resource07,2332.176158055531
case-5046,T07-2 Draft intern advice aspect 2 - Resource25,2332.7568752777574
case-5021,Confirmation of receipt - Resource04,2333.369470000002
case-5021,T02 Check confirmation of receipt - Resource04,2333.3730138888623
case-5021,T06 Determine necessity of stop advice - Resource04,2333.3758769444626
case-4666,T06 Determine necessity of stop advice - Resource08,2333.402614444428
case-4666,T10 Determine necessity to stop indication - Resource08,2333.407219444447
case-5101,T05 Print and send confirmation of receipt - Resource07,2333.5840688888893
case-5109,T05 Print and send confirmation of receipt - Resource07,2333.732759999964
case-5151,T05 Print and send confirmation of receipt - Resource07,2333.994098333319
case-4997,T05 Print and send confirmation of receipt - admin1,2334.0389794444377
case-5021,T04 Determine confirmation of receipt - Resource10,2334.0733661111194
case-5021,T10 Determine necessity to stop indication - Resource04,2334.088933333357
case-5135,T05 Print and send confirmation of receipt - admin1,2334.277260833316
case-5167,T05 Print and send confirmation of receipt - Resource07,2334.299143888884
case-4930,T05 Print and send confirmation of receipt - admin1,2334.4147033333115
case-5021,T05 Print and send confirmation of receipt - admin1,2334.467069999973
case-4954,Confirmation of receipt - Resource17,2334.5583127777445
case-4954,T02 Check confirmation of receipt - Resource17,2334.5664513888623
case-4954,T06 Determine necessity of stop advice - Resource17,2334.5712680555716
case-4954,T10 Determine necessity to stop indication - Resource17,2334.5759586111044
case-4954,T04 Determine confirmation of receipt - Resource10,2335.0310058333475
case-4955,Case Delayed,2339.0506071444597
case-4946,Case Delayed,2339.608147422232
case-4969,Case Delayed,2339.8727327000015
case-5010,Case Delayed,2339.9435915888926
case-5011,Case Delayed,2340.1122038111002
case-4897,T05 Print and send confirmation of receipt - Resource08,2399.445825000008
case-4897,T06 Determine necessity of stop advice - Resource08,2399.6095188888576
case-4897,T10 Determine necessity to stop indication - Resource08,2400.0914233333533
case-5014,T02 Check confirmation of receipt - Resource15,2400.3617213888965
case-5014,T06 Determine necessity of stop advice - Resource15,2400.40434000002
case-5014,T10 Determine necessity to stop indication - Resource15,2400.410524999963
case-4939,Confirmation of receipt - Resource17,2401.1266888888676
case-4939,T06 Determine necessity of stop advice - Resource17,2401.1303788889118
case-4939,T10 Determine necessity to stop indication - Resource17,2401.135686944458
case-4939,T02 Check confirmation of receipt - Resource17,2401.1453905555277
case-4516,T15 Print document X request unlicensed - Resource17,2401.687096111112
case-5014,T04 Determine confirmation of receipt - Resource10,2402.466922500001
case-4939,T04 Determine confirmation of receipt - Resource10,2402.4890416666535
case-4943,Confirmation of receipt - Resource17,2402.9164563888976
case-4943,T06 Determine necessity of stop advice - Resource17,2402.920796388851
case-4943,T10 Determine necessity to stop indication - Resource17,2402.924164166649
case-4943,T02 Check confirmation of receipt - Resource17,2402.9597711110778
case-4584,T06 Determine necessity of stop advice - admin2,2403.23702638891
case-4943,T04 Determine confirmation of receipt - Resource10,2405.0424636110993
case-4599,T06 Determine necessity of stop advice - admin2,2405.8327405555383
case-4947,Confirmation of receipt - Resource17,2405.8517583333123
case-4947,T06 Determine necessity of stop advice - Resource17,2405.857995000018
case-4947,T10 Determine necessity to stop indication - Resource17,2405.862445000013
case-4947,T02 Check confirmation of receipt - Resource17,2405.8754100000197
case-4955,T06 Determine necessity of stop advice - Resource08,2405.954746666683
case-4998,Confirmation of receipt - Resource17,2406.0858061110976
case-4998,T02 Check confirmation of receipt - Resource17,2406.0893852777613
case-4998,T06 Determine necessity of stop advice - Resource17,2406.0942677778007
case-4998,T10 Determine necessity to stop indication - Resource17,2406.0987891666755
case-4947,T04 Determine confirmation of receipt - Resource10,2406.2601613888473
case-4955,T10 Determine necessity to stop indication - Resource08,2406.322720277773
case-4998,T04 Determine confirmation of receipt - Resource10,2406.363797500001
case-4527,Confirmation of receipt - Resource02,2422.451651944452
case-4527,T02 Check confirmation of receipt - Resource02,2422.5655305555792
case-4586,T06 Determine necessity of stop advice - Resource02,2422.760321111083
case-4586,T10 Determine necessity to stop indication - Resource02,2422.7668799999688
case-4527,T04 Determine confirmation of receipt - Resource10,2422.9055377777418
case-5187,Confirmation of receipt - admin2,2423.3097208333015
case-4527,T05 Print and send confirmation of receipt - admin1,2423.93659749998
case-4981,Confirmation of receipt - Resource14,2424.47780472219
case-5041,Confirmation of receipt - admin2,2425.0255980555216
case-4771,T07-3 Draft intern advice hold for aspect 3 - Resource35,2425.0691130555338
case-4981,T06 Determine necessity of stop advice - Resource14,2425.148887777792
case-4981,T10 Determine necessity to stop indication - Resource14,2425.153703888853
case-4981,T02 Check confirmation of receipt - Resource14,2425.1781555555262
case-5044,Confirmation of receipt - Resource02,2425.343211944434
case-5044,T02 Check confirmation of receipt - Resource02,2425.3594513888493
case-5044,T06 Determine necessity of stop advice - Resource02,2425.4010347221956
case-5044,T07-1 Draft intern advice aspect 1 - Resource02,2425.4168733333217
case-5044,T06 Determine necessity of stop advice - Resource02,2425.4229866666265
case-5044,T10 Determine necessity to stop indication - Resource02,2425.4328772222334
case-4981,T04 Determine confirmation of receipt - Resource10,2425.4709786111116
case-5044,T04 Determine confirmation of receipt - Resource10,2425.5595102777747
case-4995,Confirmation of receipt - Resource14,2425.7248449999756
case-4995,T06 Determine necessity of stop advice - Resource14,2425.769563888907
case-4995,T10 Determine necessity to stop indication - Resource14,2425.773878888885
case-5146,Confirmation of receipt - Resource15,2425.815069722202
case-5146,T06 Determine necessity of stop advice - Resource15,2425.8661116666262
case-5146,T10 Determine necessity to stop indication - Resource15,2425.8732905555435
case-5115,T02 Check confirmation of receipt - Resource18,2425.903777222236
case-5137,Confirmation of receipt - Resource14,2425.939359999961
case-5137,T06 Determine necessity of stop advice - Resource14,2425.9544066666895
case-5137,T10 Determine necessity to stop indication - Resource14,2425.9589377777443
case-5186,T02 Check confirmation of receipt - Resource18,2425.975949166682
case-5153,T02 Check confirmation of receipt - Resource18,2426.012062777744
case-5155,T02 Check confirmation of receipt - Resource18,2426.034901111126
case-4947,T05 Print and send confirmation of receipt - admin1,2426.291170555552
case-4954,T05 Print and send confirmation of receipt - admin1,2426.3459155555565
case-5247,Confirmation of receipt - Resource21,2426.3677850000063
case-5115,T04 Determine confirmation of receipt - Resource10,2426.570641111069
case-5153,T04 Determine confirmation of receipt - Resource10,2426.624124444458
case-5155,T04 Determine confirmation of receipt - Resource10,2426.7009961111016
case-4995,T02 Check confirmation of receipt - Resource10,2426.9234222222035
case-4995,T04 Determine confirmation of receipt - Resource10,2426.926265555554
case-5146,T02 Check confirmation of receipt - Resource10,2426.9455002777445
case-5146,T04 Determine confirmation of receipt - Resource10,2426.9543183333344
case-5186,T04 Determine confirmation of receipt - Resource18,2427.1552180555796
case-4527,T06 Determine necessity of stop advice - Resource02,2427.201604444451
case-4527,T10 Determine necessity to stop indication - Resource02,2427.2076983333295
case-5186,T06 Determine necessity of stop advice - Resource18,2427.2789483333295
case-5186,T10 Determine necessity to stop indication - Resource18,2427.301539999975
case-4998,T05 Print and send confirmation of receipt - admin1,2428.0060147221884
case-4943,T05 Print and send confirmation of receipt - admin1,2428.0873752777443
case-4939,T05 Print and send confirmation of receipt - admin1,2428.118624722229
case-5014,T05 Print and send confirmation of receipt - admin1,2428.1687963889044
case-5146,T05 Print and send confirmation of receipt - admin1,2428.3805594444275
case-5155,T05 Print and send confirmation of receipt - admin1,2428.4852666666775
case-4995,T05 Print and send confirmation of receipt - admin1,2428.6453411110906
case-5153,T05 Print and send confirmation of receipt - admin1,2428.744322777788
case-5115,T05 Print and send confirmation of receipt - admin1,2428.7821227777667
case-5190,Confirmation of receipt - Resource15,2428.8108688888947
case-5190,T06 Determine necessity of stop advice - Resource15,2428.844766111109
case-5190,T10 Determine necessity to stop indication - Resource15,2428.849150555531
case-4981,T05 Print and send confirmation of receipt - admin1,2428.8532286110853
case-5044,T05 Print and send confirmation of receipt - admin1,2428.923981944455
case-5046,T06 Determine necessity of stop advice - Resource09,2428.952621666657
case-5046,T07-2 Draft intern advice aspect 2 - Resource09,2428.9722938888603
case-5185,Confirmation of receipt - Resource14,2429.128762777779
case-5153,T06 Determine necessity of stop advice - Resource18,2429.2463458333414
case-5153,T10 Determine necessity to stop indication - Resource18,2429.252910555535
case-5145,Confirmation of receipt - Resource15,2429.3465533333356
case-5145,T06 Determine necessity of stop advice - Resource15,2429.3577558333345
case-5145,T10 Determine necessity to stop indication - Resource15,2429.388318055537
case-5155,T06 Determine necessity of stop advice - Resource18,2429.4369725000197
case-5155,T10 Determine necessity to stop indication - Resource18,2429.443291111125
case-5185,T06 Determine necessity of stop advice - Resource14,2429.538935277793
case-5185,T10 Determine necessity to stop indication - Resource14,2429.544463611113
case-5186,T05 Print and send confirmation of receipt - admin1,2429.648932777776
case-4771,T07-2 Draft intern advice aspect 2 - Resource33,2429.8962261111205
case-4946,T06 Determine necessity of stop advice - Resource08,2430.6217141666675
case-4946,T10 Determine necessity to stop indication - Resource08,2430.7657533333036
case-4925,Case Delayed,2432.8502763111305
case-5024,T10 Determine necessity to stop indication - Resource11,2447.1866933333213
case-4925,T06 Determine necessity of stop advice - Resource12,2448.951356666684
case-5115,T06 Determine necessity of stop advice - Resource18,2449.593299722208
case-5115,T10 Determine necessity to stop indication - Resource18,2449.5973025000094
case-5145,T02 Check confirmation of receipt - Resource10,2450.3712980555165
case-5145,T04 Determine confirmation of receipt - Resource10,2450.3747974999746
case-5185,T02 Check confirmation of receipt - Resource10,2450.412003888885
case-5185,T04 Determine confirmation of receipt - Resource10,2450.4157944444155
case-5190,T02 Check confirmation of receipt - Resource10,2450.439431111084
case-5190,T04 Determine confirmation of receipt - Resource10,2450.443422777785
case-5145,T05 Print and send confirmation of receipt - admin1,2453.383849444456
case-4920,Confirmation of receipt - Resource15,2453.421724722187
case-4926,Confirmation of receipt - Resource15,2453.55698777775
case-5190,T05 Print and send confirmation of receipt - admin1,2453.6760205555624
case-5185,T05 Print and send confirmation of receipt - admin1,2453.6808355555268
case-4926,T06 Determine necessity of stop advice - Resource15,2454.005433611075
case-4926,T10 Determine necessity to stop indication - Resource15,2454.0104524999856
case-4903,T06 Determine necessity of stop advice - Resource35,2455.5907816666363
case-4903,Case Delayed,2456.6914124222176
case-5039,Case Delayed,2462.212679922208
case-5144,Confirmation of receipt - Resource12,2472.556337500016
case-5247,T02 Check confirmation of receipt - Resource08,2473.003756944405
case-5247,T06 Determine necessity of stop advice - Resource08,2473.008463611073
case-5247,T10 Determine necessity to stop indication - Resource08,2473.0125655555726
case-5247,T04 Determine confirmation of receipt - Resource08,2473.0221786110933
case-5247,T05 Print and send confirmation of receipt - Resource08,2473.026345000002
case-5036,Confirmation of receipt - Resource02,2473.040217499998
case-5036,T02 Check confirmation of receipt - Resource02,2473.0540063888498
case-5046,T02 Check confirmation of receipt - Resource24,2473.0884730555613
case-5046,T04 Determine confirmation of receipt - Resource24,2473.0976041666668
case-5036,T06 Determine necessity of stop advice - Resource02,2473.60125
case-5036,T10 Determine necessity to stop indication - Resource02,2473.606471111112
case-5036,T04 Determine confirmation of receipt - Resource10,2473.75956138889
case-4771,T06 Determine necessity of stop advice - Resource15,2473.7781130555604
case-4771,T07-3 Draft intern advice hold for aspect 3 - Resource15,2473.7850938889055
case-4771,T07-2 Draft intern advice aspect 2 - Resource15,2473.788368611071
case-4771,T06 Determine necessity of stop advice - Resource15,2473.792459166646
case-4771,T07-3 Draft intern advice hold for aspect 3 - Resource15,2473.7971247222026
case-4771,T07-2 Draft intern advice aspect 2 - Resource15,2473.7999755555393
case-4771,T06 Determine necessity of stop advice - Resource15,2473.806256666647
case-4771,T10 Determine necessity to stop indication - Resource15,2473.8113302777874
case-4920,T02 Check confirmation of receipt - Resource10,2473.909251666665
case-4920,T04 Determine confirmation of receipt - Resource10,2473.914956111113
case-4926,T02 Check confirmation of receipt - Resource10,2473.9465572222075
case-4926,T04 Determine confirmation of receipt - Resource10,2473.9504033333064
case-4925,T07-1 Draft intern advice aspect 1 - Resource12,2474.1582477777533
case-4925,T06 Determine necessity of stop advice - Resource12,2474.1641799999607
case-4925,T10 Determine necessity to stop indication - Resource12,2474.1754633333285
case-5273,Confirmation of receipt - Resource14,2474.227465833293
case-5254,Confirmation of receipt - Resource18,2474.3046908333567
case-5254,T06 Determine necessity of stop advice - Resource18,2474.313459444443
case-5254,T10 Determine necessity to stop indication - Resource18,2474.3255955555705
case-4941,T07-2 Draft intern advice aspect 2 - Resource09,2474.9054266666703
case-4941,T06 Determine necessity of stop advice - Resource09,2474.9114508333473
case-4941,T10 Determine necessity to stop indication - Resource09,2474.918855833345
case-5042,Confirmation of receipt - Resource02,2474.969270833333
case-5042,T02 Check confirmation of receipt - Resource02,2474.9863008332914
case-5042,T04 Determine confirmation of receipt - Resource10,2475.0656208333044
case-5042,T06 Determine necessity of stop advice - Resource02,2475.113358888891
case-5268,Confirmation of receipt - admin2,2475.2434711111255
case-4980,T02 Check confirmation of receipt - Resource24,2475.646471111112
case-4941,T02 Check confirmation of receipt - Resource24,2475.654698333343
case-5137,T02 Check confirmation of receipt - Resource24,2475.6742736111087
case-4895,Confirmation of receipt - Resource02,2477.070844166676
case-4895,T02 Check confirmation of receipt - Resource02,2477.0880449999704
case-4895,T06 Determine necessity of stop advice - Resource02,2477.100581944452
case-4895,T10 Determine necessity to stop indication - Resource02,2477.106067499982
case-5266,Confirmation of receipt - Resource15,2477.6675297221873
case-4537,T07-5 Draft intern advice aspect 5 - Resource12,2477.7269238888557
case-4537,T06 Determine necessity of stop advice - Resource12,2477.7362969444193
case-5289,Confirmation of receipt - Resource15,2477.8629847221905
case-5288,Confirmation of receipt - Resource08,2477.875415277746
case-5288,T06 Determine necessity of stop advice - Resource08,2477.883703055514
case-5288,T10 Determine necessity to stop indication - Resource08,2477.889415833354
case-5288,T02 Check confirmation of receipt - Resource08,2477.897456388871
case-5294,Confirmation of receipt - Resource15,2477.9294383333126
case-4969,T02 Check confirmation of receipt - Resource08,2478.4683983333243
case-4898,Confirmation of receipt - Resource02,2478.4708991666635
case-4898,T02 Check confirmation of receipt - Resource02,2478.4828905555273
case-4969,T06 Determine necessity of stop advice - Resource08,2478.5074849999614
case-4969,T10 Determine necessity to stop indication - Resource08,2478.514653611117
case-5273,T02 Check confirmation of receipt - Resource10,2478.6744974999956
case-5273,T04 Determine confirmation of receipt - Resource10,2478.7339922222163
case-5010,T06 Determine necessity of stop advice - Resource08,2478.782543333305
case-5254,T02 Check confirmation of receipt - Resource10,2478.811514722241
case-5254,T04 Determine confirmation of receipt - Resource10,2478.8164977777665
case-5010,T10 Determine necessity to stop indication - Resource08,2478.8763730555775
case-5137,T04 Determine confirmation of receipt - Resource10,2478.919982777768
case-4895,T04 Determine confirmation of receipt - Resource10,2478.9437150000203
case-4941,T04 Determine confirmation of receipt - Resource10,2479.01447583331
case-5289,T02 Check confirmation of receipt - Resource10,2479.050808611115
case-5289,T04 Determine confirmation of receipt - Resource10,2479.054005277753
case-5266,T02 Check confirmation of receipt - Resource10,2479.086735277772
case-5266,T04 Determine confirmation of receipt - Resource10,2479.096508888867
case-5288,T04 Determine confirmation of receipt - Resource10,2479.1167891666623
case-5294,T02 Check confirmation of receipt - Resource10,2479.136762222184
case-5294,T04 Determine confirmation of receipt - Resource10,2479.139775833355
case-4898,T04 Determine confirmation of receipt - Resource10,2479.1921822222075
case-4969,T04 Determine confirmation of receipt - Resource10,2479.2135116666554
case-4898,T06 Determine necessity of stop advice - Resource02,2479.7763241666557
case-4941,Case Delayed,2481.3697193666544
case-4980,Case Delayed,2482.5601715888824
case-5046,Case Delayed,2483.1245718666823
case-4898,T10 Determine necessity to stop indication - Resource02,2494.443267500003
case-5298,Confirmation of receipt - Resource12,2494.7701658333012
case-5298,T06 Determine necessity of stop advice - Resource12,2494.7893822222286
case-5298,T10 Determine necessity to stop indication - Resource12,2494.796315277749
case-5289,T06 Determine necessity of stop advice - Resource15,2494.8760913888614
case-5289,T10 Determine necessity to stop indication - Resource15,2494.891188611123
case-5144,T06 Determine necessity of stop advice - Resource12,2494.9947822222443
case-5144,T10 Determine necessity to stop indication - Resource12,2495.003477222191
case-5144,T02 Check confirmation of receipt - Resource12,2495.0445024999644
case-5011,T06 Determine necessity of stop advice - Resource08,2495.6861961111094
case-5011,T10 Determine necessity to stop indication - Resource08,2495.6954769444465
case-5288,T05 Print and send confirmation of receipt - admin1,2495.9842280555436
case-5289,T05 Print and send confirmation of receipt - admin1,2496.1409408333566
case-4941,T05 Print and send confirmation of receipt - admin1,2496.2210436111027
case-4969,T05 Print and send confirmation of receipt - admin1,2496.2594677777424
case-5266,T05 Print and send confirmation of receipt - admin1,2496.306089444425
case-4898,T05 Print and send confirmation of receipt - admin1,2496.5257069444656
case-5294,T06 Determine necessity of stop advice - Resource15,2496.7276663888824
case-5294,T10 Determine necessity to stop indication - Resource15,2496.7326152777673
case-5294,T05 Print and send confirmation of receipt - admin1,2496.7446549999713
case-5137,T05 Print and send confirmation of receipt - admin1,2496.7864097222355
case-5299,Confirmation of receipt - Resource08,2500.9230747222236
case-5299,T02 Check confirmation of receipt - Resource08,2500.932034444412
case-5299,T06 Determine necessity of stop advice - Resource08,2500.9368922222325
case-5299,T04 Determine confirmation of receipt - Resource08,2500.9685902777646
case-5120,Confirmation of receipt - Resource02,2502.2648074999784
case-4827,T11 Create document X request unlicensed - admin2,2502.604511944453
case-5275,Confirmation of receipt - Resource18,2502.708492777745
case-5337,Confirmation of receipt - admin2,2524.3572624999947
case-5275,T06 Determine necessity of stop advice - Resource18,2567.767627777788
case-5275,T10 Determine necessity to stop indication - Resource18,2567.8098344444566
case-5250,Confirmation of receipt - Resource09,2568.2595519444676
case-5194,Confirmation of receipt - Resource08,2568.265199722184
case-5194,T02 Check confirmation of receipt - Resource08,2568.2751383333075
case-5194,T04 Determine confirmation of receipt - Resource08,2568.2833502777416
case-5194,T05 Print and send confirmation of receipt - Resource08,2568.29381361107
case-5194,T06 Determine necessity of stop advice - Resource08,2568.296572222246
case-5194,T10 Determine necessity to stop indication - Resource08,2568.3018494444423
case-5250,T06 Determine necessity of stop advice - Resource09,2568.342266388867
case-5250,T10 Determine necessity to stop indication - Resource09,2568.3496713888644
case-5046,T06 Determine necessity of stop advice - Resource09,2569.6493141666388
case-5046,T07-2 Draft intern advice aspect 2 - Resource09,2569.6589249999656
case-5046,T06 Determine necessity of stop advice - Resource09,2569.6662180555527
case-4922,Confirmation of receipt - Resource02,2569.8024388888807
case-4922,T02 Check confirmation of receipt - Resource02,2569.81979611112
case-4923,Confirmation of receipt - Resource02,2570.491456666655
case-4923,T02 Check confirmation of receipt - Resource02,2570.50473361108
case-4922,T04 Determine confirmation of receipt - Resource10,2570.6281550000112
case-4923,T04 Determine confirmation of receipt - Resource10,2570.794619722234
case-5046,T10 Determine necessity to stop indication - Resource09,2570.943410277764
case-5120,T02 Check confirmation of receipt - Resource24,2571.2927916666536
case-5250,T02 Check confirmation of receipt - Resource24,2571.3011475000117
case-5243,Confirmation of receipt - Resource04,2571.797309722238
case-5243,T02 Check confirmation of receipt - Resource04,2571.8035672222245
case-5243,T06 Determine necessity of stop advice - Resource04,2571.809235277772
case-5243,T10 Determine necessity to stop indication - Resource04,2571.813304444419
case-5275,T02 Check confirmation of receipt - Resource24,2572.4528316666683
case-5297,Confirmation of receipt - Resource04,2572.532402777738
case-5297,T02 Check confirmation of receipt - Resource04,2572.5367252777683
case-5297,T06 Determine necessity of stop advice - Resource04,2572.541547777785
case-5297,T10 Determine necessity to stop indication - Resource04,2572.549717777769
case-5311,Confirmation of receipt - Resource09,2572.6283019444677
case-5311,T06 Determine necessity of stop advice - Resource09,2572.6477930555743
case-5311,T10 Determine necessity to stop indication - Resource09,2572.659682499965
case-5196,Confirmation of receipt - Resource02,2572.8142077777784
case-5196,T02 Check confirmation of receipt - Resource02,2572.8285922222003
case-5351,Confirmation of receipt - Resource21,2572.91593527774
case-5351,T06 Determine necessity of stop advice - Resource21,2572.999725555579
case-5042,T07-2 Draft intern advice aspect 2 - Resource41,2573.397857222226
case-5196,T06 Determine necessity of stop advice - Resource02,2573.817933611075
case-5196,T10 Determine necessity to stop indication - Resource02,2573.8913697222206
case-5133,Confirmation of receipt - Resource08,2590.8569686110814
case-5133,T02 Check confirmation of receipt - Resource08,2590.866124999987
case-4922,T06 Determine necessity of stop advice - Resource02,2591.3553477777377
case-4922,T10 Determine necessity to stop indication - Resource02,2591.3604613888924
case-5245,Confirmation of receipt - Resource17,2592.1118161110744
case-5245,T06 Determine necessity of stop advice - Resource17,2592.1163969444565
case-5245,T10 Determine necessity to stop indication - Resource17,2592.1228080555466
case-5299,T05 Print and send confirmation of receipt - admin1,2592.181886388858
case-5046,T05 Print and send confirmation of receipt - admin1,2592.2936841666697
case-5245,T02 Check confirmation of receipt - Resource17,2592.311105277737
case-5036,T05 Print and send confirmation of receipt - admin1,2592.313763333294
case-4920,T05 Print and send confirmation of receipt - admin1,2592.335917222235
case-5245,T04 Determine confirmation of receipt - Resource17,2592.337020555536
case-5245,T05 Print and send confirmation of receipt - Resource17,2592.3517350000143
case-4926,T05 Print and send confirmation of receipt - admin1,2592.3602808333108
case-5042,T05 Print and send confirmation of receipt - admin1,2592.3841802777847
case-5273,T05 Print and send confirmation of receipt - admin1,2592.4132533333036
case-5254,T05 Print and send confirmation of receipt - admin1,2592.4370697222153
case-4923,T06 Determine necessity of stop advice - Resource02,2592.4686066666577
case-4923,T07-1 Draft intern advice aspect 1 - Resource02,2592.4816752777497
case-4923,T06 Determine necessity of stop advice - Resource02,2592.4867405555647
case-4923,T10 Determine necessity to stop indication - Resource02,2592.490688333313
case-4895,T05 Print and send confirmation of receipt - admin1,2592.5451605555745
case-4923,T05 Print and send confirmation of receipt - admin1,2592.8159999999734
case-4922,T05 Print and send confirmation of receipt - admin1,2592.871243333353
case-5042,T06 Determine necessity of stop advice - Resource02,2593.3392350000145
case-5042,T07-2 Draft intern advice aspect 2 - Resource02,2593.4328297222323
case-5042,T06 Determine necessity of stop advice - Resource02,2593.441225555539
case-5042,T07-2 Draft intern advice aspect 2 - Resource02,2593.4570697222152
case-5042,T06 Determine necessity of stop advice - Resource02,2593.5407011110915
case-5042,T10 Determine necessity to stop indication - Resource02,2593.7361349999906
case-5266,T06 Determine necessity of stop advice - Resource12,2594.4970363888474
case-5266,T10 Determine necessity to stop indication - Resource12,2594.503309444454
case-4924,Confirmation of receipt - Resource09,2595.5495163889063
case-4924,T06 Determine necessity of stop advice - Resource09,2595.5662874999975
case-4924,T10 Determine necessity to stop indication - Resource09,2595.574658333328
case-5351,T07-1 Draft intern advice aspect 1 - Resource21,2596.7907605555324
case-5351,T06 Determine necessity of stop advice - Resource21,2596.798857500023
case-5351,T10 Determine necessity to stop indication - Resource21,2596.8112777777515
case-4808,T07-2 Draft intern advice aspect 2 - Resource29,2596.968023888866
case-4808,T06 Determine necessity of stop advice - Resource29,2596.986201388902
case-4808,T07-2 Draft intern advice aspect 2 - Resource29,2596.9912669444084
case-4808,T06 Determine necessity of stop advice - Resource29,2597.0001991666686
case-4808,T07-2 Draft intern advice aspect 2 - Resource29,2597.013246388899
case-4808,T06 Determine necessity of stop advice - Resource29,2597.019487499992
case-4808,T07-2 Draft intern advice aspect 2 - Resource29,2597.0290077777704
case-4808,T06 Determine necessity of stop advice - Resource29,2597.03779500001
case-4808,T07-2 Draft intern advice aspect 2 - Resource29,2597.0646083333095
case-5133,T04 Determine confirmation of receipt - Resource08,2598.1419558333027
case-5002,Confirmation of receipt - admin2,2616.835368888908
case-5285,Confirmation of receipt - admin2,2616.8551088888776
case-4350,Confirmation of receipt - admin2,2616.8636852777668
case-4633,Confirmation of receipt - admin2,2616.8750724999773
case-4808,T06 Determine necessity of stop advice - Resource15,2617.376314166652
case-4808,T07-2 Draft intern advice aspect 2 - Resource15,2617.3811586111124
case-4808,T06 Determine necessity of stop advice - Resource15,2617.38537833333
case-4808,T10 Determine necessity to stop indication - Resource15,2617.3995036111273
case-5287,Confirmation of receipt - Resource05,2617.697676388886
case-5287,T02 Check confirmation of receipt - Resource05,2617.7083061110975
case-5287,T06 Determine necessity of stop advice - Resource05,2617.7262283333143
case-5287,T04 Determine confirmation of receipt - Resource05,2617.7312405555776
case-5287,T05 Print and send confirmation of receipt - Resource05,2617.738694444431
case-5287,T10 Determine necessity to stop indication - Resource05,2617.7558963888882
case-5120,T04 Determine confirmation of receipt - Resource10,2621.568353055517
case-5250,T04 Determine confirmation of receipt - Resource10,2621.587767777774
case-5243,T04 Determine confirmation of receipt - Resource10,2621.6097044444086
case-5141,Confirmation of receipt - Resource09,2621.7403511110942
case-5141,T06 Determine necessity of stop advice - Resource09,2621.748492777745
case-5297,T04 Determine confirmation of receipt - Resource10,2621.748731388847
case-5141,T10 Determine necessity to stop indication - Resource09,2621.756733888851
case-5311,T02 Check confirmation of receipt - Resource10,2621.7644272222124
case-5196,T04 Determine confirmation of receipt - Resource10,2621.781540277799
case-5311,T04 Determine confirmation of receipt - Resource10,2621.8160408333274
case-5398,Confirmation of receipt - Resource04,2623.1247061110867
case-4944,Confirmation of receipt - Resource02,2623.805523888866
case-4944,T02 Check confirmation of receipt - Resource02,2623.8212949999834
case-4944,T06 Determine necessity of stop advice - Resource02,2638.5125400000147
case-4944,T10 Determine necessity to stop indication - Resource02,2639.2946430555317
case-5275,T03 Adjust confirmation of receipt - Resource18,2644.3210177777873
